SPDR Gold Shares (New York Stock Exchange Arca),
"The "SPDR" trademark is used under license from The McGraw-Hill Companies, Inc. ("McGraw-Hill"). No financial product offered by SPDR" Gold Trust, or its affiliates is sponsored, endorsed, sold or promoted by McGraw-Hill."
"Note: This document is for information purposes only and is subject to change without notice. No part of this document may be reproduced in any manner without the written permission of SPDR Gold Shares spdrgoldshares@ssga.com. Under no circumstances should it be used or considered as an offer to sell or a solicitation of any offer to buy the securities or other instruments mentioned in it"
"Note: SPDR Gold Shares does not represent that this information is accurate or complete and it should not be relied upon as such. SPDR Gold Shares is not responsible for any loss, damage, expense or claim, howsoever arising, suffered as a result of reliance on the data contained within this file."
"Note: On dates where the LBMA Gold Price is not published the most recently available LBMA Gold Price is used."
"*Note:  Since March 20, 2015, the Trust has been using the LBMA Gold Price PM as the price of gold in determining the value of the Trust's gold.  Before that date, the Trust used the London PM Fix, which was discontinued on March 19, 2015. All references to LBMA gold price have been provided for informational purposes only. ICE benchmark administration limited accepts no liability or responsibility for the accuracy of the prices or the underlying product to which the prices may be referenced."
Date, GLD Close, LBMA Gold Price, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
26-Apr-2017, 120.84, $1261.85, 95.172330, 120.09320167, 120.855, $120.83, -0.0203%, 9475086, 27464997.76, 854.25, 34646888682.64
27-Apr-2017, 120.39, $1262.80, 95.171300, 120.18232393, 120.349, $120.36, 0.0093%, 7533069, 27436446.37, 853.36, 34636545757.34
28-Apr-2017, 120.77, $1266.45, 95.170340, 120.52848061, 120.700, $120.74, 0.0333%, 8862164, 27436446.37, 853.36, 34736308110.54
01-May-2017, 119.67, $1266.45, 95.167210, 120.52451807, 119.625, $119.65, 0.0207%, 9193408, 27436446.37, 853.36, 34735166107.45
02-May-2017, 119.65, $1255.45, 95.165890, 119.47601612, 119.614, $119.62, 0.0050%, 4880975, 27436446.37, 853.36, 34432987845.47
03-May-2017, 117.98, $1250.30, 95.164710, 118.98443563, 118.071, $117.96, -0.0939%, 10674426, 27436446.37, 853.36, 34291314347.35
04-May-2017, 116.79, $1228.45, 95.163050, 116.90304916, 116.860, $116.80, -0.0515%, 12386047, 27427214.63, 853.08, 33691458768.74
05-May-2017, 117.01, $1228.05, 95.162010, 116.86370153, 117.006, $116.99, -0.0141%, 6445609, 27427214.63, 853.08, 33680118781.65
08-May-2017, 116.75, $1229.80, 95.158890, 117.02640042, 116.765, $116.76, -0.0040%, 5300669, 27389151.08, 851.89, 33680198040.63
09-May-2017, 116.05, $1220.40, 95.157780, 116.13055505, 116.040, $116.08, 0.0343%, 5829830, 27389151.08, 851.89, 33422373743.92
10-May-2017, 116.04, $1222.95, 95.156760, 116.37195636, 116.053, $116.05, -0.0027%, 3999035, 27389151.08, 851.89, 33491849041.18
11-May-2017, 116.50, $1223.15, 95.155720, 116.38971431, 116.509, $116.48, -0.0246%, 5759125, 27389151.08, 851.89, 33496959777.40
12-May-2017, 116.83, $1231.25, 95.154750, 117.15928555, 116.896, $116.81, -0.0733%, 5297805, 27389151.08, 851.89, 33718442379.90
15-May-2017, 117.14, $1233.30, 95.151650, 117.35052462, 117.101, $117.14, 0.0331%, 4328531, 27389151.08, 851.89, 33773480984.90
16-May-2017, 117.65, $1234.20, 95.150610, 117.43488822, 117.668, $117.65, -0.0153%, 4451385, 27389151.08, 851.89, 33797760830.39
17-May-2017, 119.79, $1257.40, 95.149880, 119.64145860, 119.832, $119.79, -0.0348%, 13634192, 27389151.08, 851.89, 34432811785.33
18-May-2017, 118.81, $1255.90, 95.148820, 119.49739806, 118.893, $118.82, -0.0616%, 9801492, 27351091.55, 850.71, 34343552201.85
19-May-2017, 119.40, $1252.00, 95.147720, 119.12493997, 119.439, $119.40, -0.0326%, 6621393, 27351091.55, 850.71, 34236507746.10
22-May-2017, 119.90, $1258.85, 95.144710, 119.77291266, 119.930, $119.89, -0.0333%, 4771177, 27408178.37, 852.48, 34494598849.43
23-May-2017, 119.14, $1260.20, 95.143690, 119.90007452, 119.106, $119.11, 0.0037%, 8246772, 27246434.10, 847.45, 34327391328.91
24-May-2017, 119.61, $1252.55, 95.142500, 119.17073769, 119.656, $119.62, -0.0301%, 6940269, 27246434.10, 847.45, 34118582201.67
25-May-2017, 119.48, $1256.95, 95.141540, 119.58816380, 119.503, $119.50, -0.0021%, 4061450, 27246434.10, 847.45, 34238091295.64
26-May-2017, 120.54, $1265.05, 95.140670, 120.35770095, 120.577, $120.55, -0.0220%, 6379850, 27246434.10, 847.45, 34458409781.31
29-May-2017, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
30-May-2017, 120.14, $1262.70, 95.136440, 120.12878408, 120.110, $120.14, 0.0252%, 4202552, 27246434.10, 847.45, 34392870882.05
31-May-2017, 120.62, $1266.20, 95.135480, 120.46054994, 120.679, $120.61, -0.0575%, 9066684, 27246434.10, 847.45, 34487855448.17
01-Jun-2017, 120.72, $1264.85, 95.134410, 120.33075521, 120.659, $120.65, -0.0074%, 7477543, 27246434.10, 847.45, 34450695216.13
02-Jun-2017, 121.61, $1274.95, 95.133630, 121.29061699, 121.579, $121.61, 0.0256%, 7005419, 27360594.46, 851.00, 34871052388.79
05-Jun-2017, 121.73, $1279.95, 95.130640, 121.76246062, 121.743, $121.74, -0.0028%, 3874365, 27360594.46, 851.00, 35006707428.88
06-Jun-2017, 123.10, $1293.50, 95.129980, 123.05062882, 123.055, $123.11, 0.0444%, 10508124, 27494337.43, 855.16, 35561631729.45
07-Jun-2017, 122.45, $1291.00, 95.128930, 122.81144264, 122.388, $122.45, 0.0506%, 8860061, 27808262.90, 864.93, 35897784703.12
08-Jun-2017, 121.65, $1273.10, 95.127780, 121.10718047, 121.616, $121.64, 0.0196%, 7960193, 27874852.34, 867.00, 35484403875.57
09-Jun-2017, 120.54, $1266.55, 95.126700, 120.48271919, 120.545, $120.57, 0.0211%, 6995393, 27874852.34, 867.00, 35301436723.43
12-Jun-2017, 120.36, $1266.40, 95.123570, 120.46448791, 120.403, $120.33, -0.0603%, 4830535, 27874852.34, 867.00, 35296094958.94
13-Jun-2017, 120.48, $1262.00, 95.122480, 120.04457388, 120.506, $120.50, -0.0049%, 3656633, 27874852.34, 867.00, 35173060146.22
14-Jun-2017, 119.82, $1275.50, 95.121580, 121.32758045, 119.791, $119.85, 0.0490%, 21122951, 27484853.87, 854.87, 35051537990.86
15-Jun-2017, 119.32, $1254.55, 95.120300, 119.33316887, 119.322, $119.31, -0.0099%, 6795386, 27446805.75, 853.68, 34427619217.22
16-Jun-2017, 119.34, $1255.40, 95.119270, 119.41272602, 119.308, $119.31, 0.0016%, 5713432, 27446805.75, 853.68, 34450571457.45
19-Jun-2017, 118.43, $1248.15, 95.116030, 118.71906997, 118.419, $118.41, -0.0080%, 6594065, 27446805.75, 853.68, 34250452938.54
20-Jun-2017, 118.18, $1242.20, 95.114890, 118.15171884, 118.207, $118.19, -0.0143%, 4356286, 27446805.75, 853.68, 34086770886.63
21-Jun-2017, 118.52, $1242.50, 95.113850, 118.17896459, 118.540, $118.54, -0.0003%, 4518645, 27456317.13, 853.98, 34106449180.34
22-Jun-2017, 118.92, $1250.80, 95.112960, 118.96729157, 118.891, $118.91, 0.0158%, 4518645, 27456317.13, 853.98, 34333960345.82
23-Jun-2017, 119.43, $1255.70, 95.112010, 119.43215025, 119.442, $119.44, -0.0014%, 8995459, 27361205.12, 851.02, 34348686411.87
26-Jun-2017, 118.36, $1245.25, 95.108660, 118.43406013, 118.353, $118.36, 0.0057%, 6192908, 27446802.91, 853.68, 34168226345.30
27-Jun-2017, 118.81, $1249.55, 95.107710, 118.84184353, 118.809, $118.80, -0.0072%, 6192908, 27446802.91, 853.68, 34285871858.15
28-Jun-2017, 118.90, $1248.00, 95.106640, 118.69308161, 118.898, $118.90, 0.0020%, 4185031, 27446802.91, 853.68, 34242954044.28
29-Jun-2017, 118.32, $1243.50, 95.105490, 118.26367251, 118.349, $118.32, -0.0247%, 7621127, 27446802.91, 853.68, 34119069519.47
30-Jun-2017, 118.02, $1242.25, 95.104410, 118.14345748, 118.067, $118.03, -0.0317%, 6785385, 27408761.15, 852.50, 34037130102.89
03-Jul-2017, 116.09, $1229.25, 95.100930, 116.90281533, 116.209, $116.05, -0.1365%, 11902091, 27209049.20, 846.29, 33434205177.89
04-Jul-2017, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
05-Jul-2017, 116.52, $1220.30, 95.098580, 116.04879614, 116.553, $116.53, -0.0196%, 7207824, 27028361.90, 840.67, 32969462981.20
06-Jul-2017, 116.47, $1224.90, 95.097680, 116.48514880, 116.464, $116.45, -0.0122%, 7207824, 27028361.90, 840.67, 33093430774.22
07-Jul-2017, 115.28, $1215.65, 95.096340, 115.60386659, 115.300, $115.27, -0.0256%, 11099667, 26857188.48, 835.35, 32634971540.53
10-Jul-2017, 115.47, $1211.90, 95.093080, 115.24330595, 115.479, $115.46, -0.0166%, 4774599, 26762195.16, 832.39, 32429466295.38
11-Jul-2017, 115.62, $1211.05, 95.092030, 115.16120571, 115.660, $115.65, -0.0090%, 6472864, 26762195.16, 832.39, 32406363287.38
12-Jul-2017, 116.03, $1218.80, 95.091060, 115.89698965, 116.047, $116.02, -0.0235%, 4550336, 26762195.16, 832.39, 32613412888.68
13-Jul-2017, 115.82, $1218.90, 95.090020, 115.90522982, 115.839, $115.82, -0.0161%, 4088763, 26648087.14, 828.84, 32476645401.14
14-Jul-2017, 116.77, $1230.30, 95.089110, 116.98813118, 116.807, $116.77, -0.0321%, 5295184, 26648087.14, 828.84, 32780074356.86
17-Jul-2017, 117.29, $1234.10, 95.086030, 117.34567555, 117.327, $117.29, -0.0312%, 5144834, 26591035.52, 827.07, 32809850887.20
18-Jul-2017, 118.11, $1240.75, 95.085090, 117.97682323, 118.072, $118.09, 0.0153%, 6986344, 26410373.85, 821.45, 32762163807.22
19-Jul-2017, 118.08, $1242.15, 95.084070, 118.10867443, 118.052, $118.05, -0.0014%, 3203364, 26239222.52, 816.12, 32586183268.40
20-Jul-2017, 118.24, $1238.70, 95.082970, 117.77927450, 118.240, $118.25, 0.0081%, 5550354, 26239222.52, 816.12, 32495301833.91
21-Jul-2017, 119.26, $1248.55, 95.082090, 118.71474893, 119.271, $119.25, -0.0176%, 9933734, 26163156.85, 813.76, 32658427435.66
24-Jul-2017, 119.31, $1255.55, 95.079100, 119.37656793, 119.348, $119.32, -0.0235%, 3624192, 26030046.11, 809.62, 32673366647.00
25-Jul-2017, 118.92, $1254.40, 95.078040, 119.26589097, 118.895, $118.91, 0.0125%, 6153680, 25735304.18, 800.45, 32273350088.26
26-Jul-2017, 119.88, $1248.10, 95.076860, 118.66543152, 119.895, $119.90, 0.0044%, 8527502, 25573673.52, 795.42, 31909134538.91
27-Jul-2017, 119.79, $1261.10, 95.076110, 119.90047959, 119.796, $119.80, 0.0034%, 6358661, 25459582.19, 791.88, 32097358383.39
28-Jul-2017, 120.69, $1264.90, 95.075150, 120.26056027, 120.660, $120.69, 0.0250%, 6708185, 25459582.19, 791.88, 32193751983.60
31-Jul-2017, 120.75, $1267.55, 95.072090, 120.50863177, 120.737, $120.73, -0.0056%, 6708185, 25459582.19, 791.88, 32260160723.91
01-Aug-2017, 120.65, $1270.95, 95.071140, 120.83066425, 120.650, $120.63, -0.0166%, 7026374, 25459582.19, 791.88, 32346368818.72
02-Aug-2017, 120.40, $1269.60, 95.070060, 120.70094986, 120.366, $120.42, 0.0446%, 5815477, 25459582.19, 791.88, 32311644278.66
03-Aug-2017, 120.59, $1268.10, 95.068980, 120.55697132, 120.609, $120.59, -0.0160%, 4214579, 25459582.19, 791.88, 32273101223.69
04-Aug-2017, 119.65, $1257.70, 95.067640, 119.56657001, 119.643, $119.65, 0.0062%, 8551436, 25307473.97, 787.14, 31816664279.46
07-Aug-2017, 119.51, $1258.00, 95.064520, 119.59117032, 119.518, $119.52, 0.0017%, 3005843, 25298624.46, 786.87, 31823210422.59
08-Aug-2017, 119.86, $1261.80, 95.063500, 119.95112888, 119.842, $119.87, 0.0235%, 6942123, 25298624.46, 786.87, 31918995394.48
09-Aug-2017, 121.31, $1271.05, 95.062520, 120.82921950, 121.324, $121.30, -0.0194%, 9168567, 25298624.46, 786.87, 32152655308.99
10-Aug-2017, 122.21, $1284.40, 95.061580, 122.09709089, 122.173, $122.23, 0.0465%, 9466404, 25298624.46, 786.87, 32490035886.42
11-Aug-2017, 122.79, $1286.10, 95.060550, 122.25737325, 122.783, $122.77, -0.0106%, 7890091, 25298624.46, 786.87, 32532687021.49
14-Aug-2017, 121.92, $1282.30, 95.057380, 121.89208473, 121.864, $121.88, 0.0135%, 5909068, 25431704.79, 791.01, 32606132655.74
15-Aug-2017, 120.98, $1270.30, 95.056210, 120.74989987, 120.988, $120.96, -0.0228%, 6411580, 25431704.79, 791.01, 32300598215.22
16-Aug-2017, 121.87, $1272.75, 95.055200, 120.98149993, 121.904, $121.84, -0.0521%, 8232087, 25574287.59, 795.44, 32544023488.67
17-Aug-2017, 122.49, $1285.15, 95.054310, 122.15905031, 122.520, $122.50, -0.0165%, 8105811, 25574287.59, 795.44, 32860784532.66
18-Aug-2017, 122.30, $1295.80, 95.053410, 123.17021410, 122.334, $122.26, -0.0603%, 13473464, 25697857.02, 799.29, 33292908863.75
21-Aug-2017, 122.76, $1292.90, 95.050240, 122.89046003, 122.734, $122.77, 0.0296%, 5405249, 25697857.02, 799.29, 33217291345.69
22-Aug-2017, 122.21, $1284.20, 95.049060, 122.06199931, 122.224, $122.20, -0.0193%, 6410462, 25697857.02, 799.29, 32993358414.58
23-Aug-2017, 122.67, $1286.65, 95.048060, 122.29358455, 122.626, $122.66, 0.0275%, 4529867, 25697857.02, 799.29, 33055955903.26
24-Aug-2017, 122.29, $1289.00, 95.047060, 122.51566019, 122.254, $122.26, 0.0047%, 3308327, 25697857.02, 799.29, 33115982948.41
25-Aug-2017, 122.74, $1285.30, 95.045950, 122.16255644, 122.704, $122.73, 0.0209%, 12319502, 25887948.92, 805.20, 33264864123.60
28-Aug-2017, 124.69, $1285.30, 95.042820, 122.15854020, 124.668, $124.67, 0.0019%, 10865249, 26182581.67, 814.36, 33642461959.51
29-Aug-2017, 124.42, $1318.65, 95.042500, 125.32778796, 124.373, $124.41, 0.0301%, 9782030, 26249111.42, 816.43, 34603002259.17
30-Aug-2017, 124.36, $1308.50, 95.041230, 124.36145414, 124.309, $124.34, 0.0248%, 6305092, 26249111.42, 816.43, 34336197487.09
31-Aug-2017, 125.82, $1311.75, 95.040270, 124.66906873, 125.757, $125.83, 0.0578%, 11745355, 26249111.42, 816.43, 34421129877.19
01-Sep-2017, 126.06, $1320.40, 95.039430, 125.49005789, 126.003, $126.05, 0.0371%, 11551128, 26724308.57, 831.21, 35275255301.66
04-Sep-2017, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
05-Sep-2017, 127.46, $1335.55, 95.035640, 126.92484572, 127.443, $127.45, 0.0057%, 11403237, 27009415.49, 840.08, 36059348679.91
06-Sep-2017, 126.81, $1337.85, 95.034660, 127.14211364, 126.786, $126.81, 0.0191%, 10053594, 26914380.83, 837.12, 35993932363.92
07-Sep-2017, 128.13, $1343.50, 95.033760, 127.67786116, 128.161, $128.13, -0.0239%, 10147201, 26906087.55, 836.87, 36145602495.05
08-Sep-2017, 127.97, $1346.25, 95.032740, 127.93782165, 127.990, $127.98, -0.0079%, 8705691, 26830061.35, 834.50, 36116847047.76
11-Sep-2017, 126.19, $1334.20, 95.029520, 126.78838456, 126.142, $126.17, 0.0221%, 9106756, 26868073.16, 835.68, 35843076315.55
12-Sep-2017, 126.56, $1326.50, 95.028410, 126.05518790, 126.521, $126.54, 0.0152%, 8347571, 26963101.57, 838.64, 35761856804.45
13-Sep-2017, 125.61, $1327.55, 95.027380, 126.15359831, 125.615, $125.60, -0.0118%, 8460446, 26963101.57, 838.64, 35789775840.08
14-Sep-2017, 126.16, $1324.55, 95.026310, 125.86709625, 126.185, $126.15, -0.0281%, 4980433, 26963101.57, 838.64, 35708495205.11
15-Sep-2017, 125.53, $1322.85, 95.025250, 125.70414913, 125.522, $125.51, -0.0093%, 7093275, 26963101.57, 838.64, 35662267108.79
18-Sep-2017, 124.36, $1312.10, 95.021980, 124.67833803, 124.346, $124.34, -0.0046%, 8777423, 27134141.14, 843.96, 35595665510.05
19-Sep-2017, 124.62, $1309.60, 95.020900, 124.43937237, 124.587, $124.58, -0.0053%, 5269957, 27200655.77, 846.03, 35614548370.58
20-Sep-2017, 123.62, $1311.30, 95.019890, 124.59957611, 123.607, $123.60, -0.0054%, 11346983, 27200655.77, 846.03, 35660398682.20
21-Sep-2017, 122.68, $1292.10, 95.018530, 122.77344869, 122.674, $122.67, -0.0030%, 7754450, 27400194.68, 852.23, 35395585245.43
22-Sep-2017, 123.24, $1294.80, 95.017540, 123.02870990, 123.247, $123.24, -0.0059%, 6004620, 27523717.48, 856.08, 35629114387.52
25-Sep-2017, 124.53, $1293.30, 95.014390, 122.88210604, 124.554, $124.52, -0.0276%, 10199847, 27523717.48, 856.08, 35586657908.44
26-Sep-2017, 123.14, $1300.05, 95.013480, 123.52227546, 123.123, $123.12, -0.0026%, 8653286, 27732747.14, 862.58, 36043799978.94
27-Sep-2017, 121.98, $1282.55, 95.012070, 121.85773551, 121.984, $121.99, 0.0048%, 6799750, 27799255.59, 864.65, 35643387633.39
28-Sep-2017, 122.21, $1283.35, 95.011050, 121.93243139, 122.239, $122.21, -0.0240%, 5828474, 27799255.59, 864.65, 35665236181.67
29-Sep-2017, 121.58, $1283.10, 95.010000, 121.90733536, 121.637, $121.60, -0.0301%, 8862581, 27799255.59, 864.65, 35657895592.03
02-Oct-2017, 120.77, $1273.70, 95.006640, 121.00995949, 120.794, $120.76, -0.0284%, 11269202, 27628243.63, 859.33, 35177595228.44
03-Oct-2017, 120.83, $1271.25, 95.005540, 120.77578695, 120.812, $120.83, 0.0150%, 3681088, 27466734.22, 854.30, 34904202417.82
04-Oct-2017, 121.17, $1274.25, 95.004580, 121.05958203, 121.162, $121.16, -0.0018%, 6465628, 27466734.22, 854.30, 34986219205.64
05-Oct-2017, 120.52, $1274.50, 95.003540, 121.08201524, 120.496, $120.51, 0.0118%, 6130234, 27362534.90, 851.06, 34871620391.59
06-Oct-2017, 121.09, $1261.80, 95.002450, 119.87408976, 121.095, $121.10, 0.0042%, 10007277, 27457537.35, 854.02, 34643611943.34
09-Oct-2017, 122.08, $1278.75, 94.999440, 121.48052992, 122.060, $122.07, 0.0082%, 5112658, 27600036.51, 858.45, 35290093946.30
10-Oct-2017, 122.40, $1291.40, 94.998490, 122.68104592, 122.401, $122.38, -0.0170%, 13976779, 27600036.51, 858.45, 35638843841.14
11-Oct-2017, 122.79, $1289.25, 94.997430, 122.47543494, 122.784, $122.80, 0.0129%, 5581715, 27600036.51, 858.45, 35579113850.28
12-Oct-2017, 122.89, $1290.25, 94.996400, 122.56910043, 122.887, $122.87, -0.0141%, 4171678, 27600036.51, 858.45, 35606323676.23
13-Oct-2017, 123.82, $1299.60, 94.995440, 123.45607912, 123.827, $123.84, 0.0109%, 9914595, 27429044.71, 853.13, 35641770050.33
16-Oct-2017, 122.97, $1303.30, 94.992360, 123.80354912, 122.944, $122.98, 0.0294%, 8166491, 27429044.71, 853.13, 35742084632.21
17-Oct-2017, 122.13, $1284.75, 94.991090, 122.03979818, 122.111, $122.13, 0.0155%, 6932128, 27429044.71, 853.13, 35232889734.66
18-Oct-2017, 121.67, $1280.20, 94.989980, 121.60617539, 121.658, $121.66, 0.0013%, 3652857, 27429044.71, 853.13, 35107702835.05
19-Oct-2017, 122.39, $1286.40, 94.989030, 122.19389091, 122.387, $122.38, -0.0055%, 5428528, 27429044.71, 853.13, 35277376306.66
20-Oct-2017, 121.61, $1281.20, 94.987910, 121.69851138, 121.661, $121.60, -0.0497%, 7400259, 27429044.71, 853.13, 35134360235.84
23-Oct-2017, 121.80, $1274.90, 94.984670, 121.09596141, 121.827, $121.80, -0.0224%, 4731805, 27429044.71, 853.13, 34960404058.28
24-Oct-2017, 121.33, $1276.45, 94.983660, 121.24189638, 121.351, $121.33, -0.0174%, 4459543, 27429044.71, 853.13, 35002535483.95
25-Oct-2017, 121.35, $1275.00, 94.982590, 121.10280643, 121.369, $121.34, -0.0237%, 4280742, 27429044.71, 853.13, 34962380215.54
26-Oct-2017, 120.33, $1273.75, 94.981530, 120.98271956, 120.346, $120.34, -0.0053%, 6385866, 27391052.10, 851.95, 34879318046.48
27-Oct-2017, 120.90, $1266.45, 94.980330, 120.28783669, 120.915, $120.89, -0.0204%, 6576139, 27353059.97, 850.77, 34630868182.75
30-Oct-2017, 121.13, $1272.00, 94.977340, 120.81117563, 121.224, $121.13, -0.0778%, 4962882, 27353059.97, 850.77, 34781537465.30
31-Oct-2017, 120.67, $1270.15, 94.976250, 120.63408715, 120.720, $120.67, -0.0411%, 3895833, 27353059.97, 850.77, 34730553691.39
01-Nov-2017, 121.11, $1277.05, 94.975390, 121.28831931, 121.060, $121.11, 0.0410%, 3895833, 27315069.81, 849.59, 34870391799.31
02-Nov-2017, 121.19, $1279.20, 94.974400, 121.49125709, 121.183, $121.20, 0.0144%, 5345411, 27201100.53, 846.04, 34782946911.56
03-Nov-2017, 120.62, $1267.20, 94.973030, 120.34982920, 120.611, $120.63, 0.0158%, 6291275, 27191603.23, 845.75, 34444121116.94
06-Nov-2017, 121.65, $1270.90, 94.970020, 120.69740234, 121.664, $121.65, -0.0117%, 6951477, 27182211.91, 845.45, 34543596549.28
07-Nov-2017, 121.21, $1275.60, 94.969010, 121.14246326, 121.218, $121.20, -0.0152%, 4032025, 27144224.31, 844.27, 34622515997.56
08-Nov-2017, 121.63, $1284.00, 94.968010, 121.93892778, 121.616, $121.64, 0.0197%, 5556212, 27106237.10, 843.09, 34801369988.21
09-Nov-2017, 122.13, $1284.80, 94.966980, 122.01357167, 122.137, $122.14, 0.0024%, 6064104, 27106237.10, 843.09, 34822673355.37
10-Nov-2017, 121.13, $1284.30, 94.965930, 121.96474691, 121.162, $121.14, -0.0184%, 7077614, 27106237.10, 843.09, 34808738767.01
13-Nov-2017, 121.31, $1277.95, 94.962750, 121.35764423, 121.334, $121.32, -0.0115%, 6214789, 27115733.38, 843.39, 34647607428.00
14-Nov-2017, 121.56, $1274.60, 94.961670, 121.03814717, 121.575, $121.57, -0.0038%, 6080200, 27115733.38, 843.39, 34556391016.85
15-Nov-2017, 121.41, $1282.20, 94.960720, 121.75863269, 121.431, $121.40, -0.0255%, 4955803, 27115733.38, 843.39, 34762089631.94
16-Nov-2017, 121.40, $1280.00, 94.959650, 121.54835278, 121.434, $121.41, -0.0201%, 2794137, 27115733.38, 843.39, 34702054717.85
17-Nov-2017, 122.86, $1284.35, 94.958670, 121.96016311, 122.891, $122.85, -0.0332%, 10511236, 27115733.38, 843.39, 34819626568.91
20-Nov-2017, 121.31, $1286.20, 94.955570, 122.13185774, 121.296, $121.29, -0.0051%, 8266756, 27115733.38, 843.39, 34868645383.62
21-Nov-2017, 121.51, $1283.30, 94.954490, 121.85509106, 121.537, $121.53, -0.0058%, 4951856, 27115733.38, 843.39, 34789628496.44
22-Nov-2017, 122.63, $1286.95, 94.953510, 122.20041535, 122.642, $122.63, -0.0097%, 5198254, 27115733.38, 843.39, 34888218582.44
23-Nov-2017, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
24-Nov-2017, 122.32, $1290.50, 94.951490, 122.53489563, 122.350, $122.32, -0.0243%, 1779204, 27115733.38, 843.39, 34983712701.59
27-Nov-2017, 122.83, $1294.90, 94.948460, 122.94875826, 122.833, $122.84, 0.0058%, 4918351, 27077753.99, 842.21, 35052690979.76
28-Nov-2017, 122.81, $1291.85, 94.947350, 122.65773622, 122.805, $122.80, -0.0040%, 5602772, 26992301.38, 839.55, 34859328635.37
29-Nov-2017, 122.04, $1283.85, 94.946130, 121.89658892, 122.011, $122.04, 0.0242%, 5990162, 26992301.38, 839.55, 34643010570.76
30-Nov-2017, 121.10, $1280.20, 94.945000, 121.54859290, 121.055, $121.08, 0.0208%, 7913846, 26992301.38, 839.55, 34544110100.99
01-Dec-2017, 121.59, $1275.50, 94.943850, 121.10087653, 121.576, $121.59, 0.0118%, 13007092, 27267638.54, 848.11, 34768061663.17
04-Dec-2017, 121.18, $1273.45, 94.940670, 120.90219634, 121.187, $121.17, -0.0140%, 6943513, 27229662.28, 846.93, 34662659691.22
05-Dec-2017, 120.32, $1266.30, 94.939430, 120.22179935, 120.336, $120.29, -0.0380%, 10035595, 27182656.95, 845.47, 34419501154.73
06-Dec-2017, 120.07, $1263.70, 94.938380, 119.97362844, 120.073, $120.06, -0.0111%, 6630529, 27182656.95, 845.47, 34348449821.16
07-Dec-2017, 118.49, $1255.00, 94.937290, 119.14630414, 118.458, $118.51, 0.0439%, 12899014, 27097213.39, 842.81, 34004355206.94
08-Dec-2017, 118.48, $1250.65, 94.936230, 118.73199359, 118.502, $118.49, -0.0103%, 5210019, 27097213.39, 842.81, 33886110969.98
11-Dec-2017, 118.01, $1247.15, 94.933080, 118.39578735, 117.988, $118.01, 0.0190%, 4472466, 27097213.39, 842.81, 33790157710.75
12-Dec-2017, 118.15, $1240.90, 94.931980, 117.80109208, 118.124, $118.15, 0.0221%, 7905387, 27097213.39, 842.81, 33620431679.94
13-Dec-2017, 119.17, $1242.65, 94.930960, 117.96595249, 119.174, $119.16, -0.0121%, 10061423, 27144678.87, 844.29, 33726465819.33
14-Dec-2017, 118.93, $1251.00, 94.930010, 118.75743896, 118.957, $118.95, -0.0057%, 6983808, 27144678.87, 844.29, 33952751798.86
15-Dec-2017, 119.18, $1254.60, 94.929010, 119.09793455, 119.217, $119.19, -0.0223%, 6850090, 27144678.87, 844.29, 34050099486.93
18-Dec-2017, 119.73, $1260.60, 94.925970, 119.66368155, 119.749, $119.74, -0.0076%, 5398861, 26916849.25, 837.20, 33924653720.41
19-Dec-2017, 119.82, $1260.35, 94.924930, 119.63863423, 119.814, $119.82, 0.0048%, 4016513, 26878879.27, 836.02, 33869697350.61
20-Dec-2017, 120.14, $1264.55, 94.923950, 120.03608701, 120.126, $120.14, 0.0114%, 5721229, 26878879.27, 836.02, 33982216231.62
21-Dec-2017, 120.31, $1264.55, 94.922910, 120.03477154, 120.353, $120.32, -0.0272%, 6606104, 26878879.27, 836.02, 33981843823.77
22-Dec-2017, 120.94, $1264.55, 94.921930, 120.36575933, 120.940, $120.94, -0.00003%, 5785836, 26926340.24, 837.50, 34135729343.16
25-Dec-2017, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
26-Dec-2017, 121.77, $1264.55, 94.917770, 120.36048310, 121.770, $121.78, 0.0082%, 8198524, 26926340.24, 837.50, 34134233007.02
